,Index,IndexType
5915,4377,train
5916,3611,train
5917,11660,train
5918,15486,train
5919,16256,train
5920,17622,train
5921,9683,train
5922,10560,train
5923,2910,train
5924,14343,train
5925,14503,train
5926,5734,train
5927,15986,train
5928,16908,train
5929,5712,train
5930,9144,train
5931,9317,train
5932,3166,train
5933,7640,train
5934,1249,train
5935,16823,train
5936,15315,train
5937,8616,train
5938,12756,train
5939,17670,train
5940,2218,train
5941,9881,train
5942,1955,train
5943,18658,train
5944,1865,train
5945,14490,train
5946,9835,train
5947,4786,train
5948,1399,train
5949,15665,train
5950,14580,train
5951,15460,train
5952,15366,train
5953,3068,train
5954,11106,train
5955,15010,train
5956,2234,train
5957,1112,train
5958,12568,train
5959,13416,train
5960,5306,train
5961,14285,train
5962,8527,train
5963,6334,train
5964,4549,train
5965,14563,train
5966,7044,train
5967,17592,train
5968,9870,train
5969,4741,train
5970,265,train
5971,2354,train
5972,8914,train
5973,3817,train
5974,7944,train
5975,14685,train
5976,5327,train
5977,6281,train
5978,1434,train
5979,18855,train
5980,14675,train
5981,264,train
5982,12898,train
5983,14647,train
5984,6586,train
5985,9960,train
5986,341,train
5987,14915,train
5988,17562,train
5989,18740,train
5990,11615,train
5991,16622,train
5992,15216,train
5993,6347,train
5994,10489,train
5995,5473,train
5996,3378,train
5997,12419,train
5998,5180,train
5999,8489,train
6000,2777,train
6001,11581,train
6002,428,train
6003,1437,train
6004,11418,train
6005,17052,train
6006,10127,train
6007,6248,train
6008,15484,train
6009,9329,train
6010,4692,train
6011,18601,train
6012,3478,train
6013,7441,train
6014,6255,train
6015,4504,train
6016,8576,train
6017,11434,train
6018,7163,train
6019,17268,train
6020,18113,train
6021,65,train
6022,8454,train
6023,10140,train
6024,15255,train
6025,14345,train
6026,14654,train
6027,16355,train
6028,8495,train
6029,5045,train
6030,13813,train
6031,14754,train
6032,13664,train
6033,2865,train
6034,5364,train
6035,17133,train
6036,16203,train
6037,16007,train
6038,5113,train
6039,18501,train
6040,9423,train
6041,6025,train
6042,10581,train
6043,1691,train
6044,18158,train
6045,6890,train
6046,16996,train
6047,7512,train
6048,1421,train
6049,10424,train
6050,16109,train
6051,5081,train
6052,18683,train
6053,819,train
6054,7102,train
6055,4349,train
6056,10633,train
6057,1660,train
6058,8700,train
6059,1843,train
6060,16702,train
6061,9138,train
6062,13085,train
6063,15543,train
6064,4505,train
6065,1285,train
6066,15430,train
6067,12152,train
6068,4303,train
6069,8506,train
6070,1941,train
6071,17802,train
6072,1091,train
6073,10842,train
6074,73,train
6075,3397,train
6076,12491,train
6077,3958,train
6078,4192,train
6079,9226,train
6080,16954,train
6081,11386,train
6082,10815,train
6083,5064,train
6084,4387,train
6085,18447,train
6086,3336,train
6087,14863,train
6088,8647,train
6089,11422,train
6090,17667,train
6091,7864,train
6092,17292,train
6093,6185,train
6094,782,train
6095,5897,train
6096,13144,train
6097,3963,train
6098,3937,train
6099,15791,train
6100,12944,train
6101,13514,train
6102,1110,train
6103,4414,train
6104,17724,train
6105,11860,train
6106,18001,train
6107,8704,train
6108,1825,train
6109,3146,train
6110,1377,train
6111,3926,train
6112,16191,train
6113,7507,train
6114,144,train
6115,13110,train
6116,6192,train
6117,18615,train
6118,3514,train
6119,17852,train
6120,7272,train
6121,6071,train
6122,17288,train
6123,8452,train
6124,14326,train
6125,14994,train
6126,18511,train
6127,6659,train
6128,12032,train
6129,11167,train
6130,7958,train
6131,1830,train
6132,13073,train
6133,4181,train
6134,9240,train
6135,1219,train
6136,9358,train
6137,5957,train
6138,8139,train
6139,12560,train
6140,10548,train
6141,12097,train
6142,7486,train
6143,10034,train
6144,8581,train
6145,1055,train
6146,5688,train
6147,8594,train
6148,594,train
6149,12055,train
6150,1525,train
6151,17027,train
6152,8421,train
6153,16638,train
6154,5824,train
6155,5154,train
6156,4702,train
6157,15293,train
6158,18118,train
6159,13921,train
6160,15785,train
6161,9331,train
6162,7666,train
6163,13941,train
6164,15614,train
6165,16733,train
6166,761,train
6167,7359,train
6168,18273,train
6169,7824,train
6170,5382,train
6171,13270,train
6172,10911,train
6173,12437,train
6174,4974,train
6175,13899,train
6176,81,train
6177,7042,train
6178,12590,train
6179,532,train
6180,958,train
6181,472,train
6182,8291,train
6183,8966,train
6184,10163,train
6185,2290,train
6186,6609,train
6187,15526,train
6188,14181,train
6189,9092,train
6190,7238,train
6191,15919,train
6192,16240,train
6193,12116,train
6194,2899,train
6195,15515,train
6196,15438,train
6197,3954,train
6198,4403,train
6199,13252,train
6200,16953,train
6201,8218,train
6202,15015,train
6203,4511,train
6204,14053,train
6205,9893,train
6206,6857,train
6207,5353,train
6208,13381,train
6209,4587,train
6210,17041,train
6211,15806,train
6212,16273,train
6213,8288,train
6214,13137,train
6215,12267,train
6216,9861,train
6217,12414,train
6218,15793,train
6219,15905,train
6220,9614,train
6221,3724,train
6222,1264,train
6223,4867,train
6224,6733,train
6225,4600,train
6226,18716,train
6227,17966,train
6228,14771,train
6229,7255,train
6230,10794,train
6231,5100,train
6232,4371,train
6233,11820,train
6234,15637,train
6235,12135,train
6236,4374,train
6237,1272,train
6238,4087,train
6239,9426,train
6240,12979,train
6241,12554,train
6242,5770,train
6243,1897,train
6244,3537,train
6245,6813,train
6246,10907,train
6247,6355,train
6248,6641,train
6249,7416,train
6250,18713,train
6251,16298,train
6252,1458,train
6253,11759,train
6254,17404,train
6255,2529,train
6256,13311,train
6257,8104,train
6258,3761,train
6259,3585,train
6260,6922,train
6261,715,train
6262,15383,train
6263,10194,train
6264,8875,train
6265,18602,train
6266,1118,train
6267,17547,train
6268,1287,train
6269,5557,train
6270,14466,train
6271,8402,train
6272,12042,train
6273,7358,train
6274,2316,train
6275,1417,train
6276,10306,train
6277,8658,train
6278,14778,train
6279,7,train
6280,9711,train
6281,6234,train
6282,994,train
6283,14381,train
6284,4292,train
6285,6270,train
6286,14048,train
6287,8211,train
6288,2636,train
6289,15687,train
6290,296,train
6291,7668,train
6292,1864,train
6293,13009,train
6294,9287,train
6295,15227,train
6296,12190,train
6297,9115,train
6298,1145,train
6299,7930,train
6300,8487,train
6301,15938,train
6302,16331,train
6303,17841,train
6304,4829,train
6305,13079,train
6306,15559,train
6307,9500,train
6308,13454,train
6309,13841,train
6310,14532,train
6311,13795,train
6312,12194,train
6313,8743,train
6314,11368,train
6315,16181,train
6316,13661,train
6317,15729,train
6318,477,train
6319,9632,train
6320,8359,train
6321,4190,train
6322,17097,train
6323,17477,train
6324,10084,train
6325,16118,train
6326,14619,train
6327,2723,train
6328,1793,train
6329,9150,train
6330,5430,train
6331,14518,train
6332,493,train
6333,4253,train
6334,13078,train
6335,1463,train
6336,18242,train
6337,14617,train
6338,2287,train
6339,17866,train
6340,444,train
6341,672,train
6342,12077,train
6343,8537,train
6344,5740,train
6345,1494,train
6346,10090,train
6347,5261,train
6348,3751,train
6349,10525,train
6350,756,train
6351,9478,train
6352,13885,train
6353,8860,train
6354,17882,train
6355,13753,train
6356,1374,train
6357,11105,train
6358,15748,train
6359,6572,train
6360,537,train
6361,10069,train
6362,16016,train
6363,646,train
6364,15483,train
6365,2186,train
6366,14095,train
6367,18011,train
6368,18395,train
6369,11408,train
6370,12203,train
6371,15881,train
6372,13083,train
6373,12131,train
6374,3030,train
6375,2102,train
6376,7145,train
6377,3891,train
6378,11041,train
6379,1995,train
6380,17702,train
6381,5403,train
6382,17907,train
6383,5292,train
6384,8051,train
6385,18014,train
6386,10319,train
6387,4925,train
6388,10416,train
6389,18614,train
6390,9027,train
6391,2978,train
6392,3573,train
6393,14491,train
6394,11118,train
6395,16564,train
6396,1115,train
6397,9140,train
6398,3466,train
6399,5145,train
6400,8628,train
6401,13037,train
6402,18695,train
6403,11495,train
6404,7388,train
6405,13671,train
6406,9923,train
6407,8453,train
6408,8232,train
6409,15253,train
6410,2538,train
6411,11028,train
6412,5383,train
6413,7624,train
6414,7025,train
6415,17891,train
6416,799,train
6417,16777,train
6418,427,train
6419,9274,train
6420,12507,train
6421,13663,train
6422,17061,train
6423,9826,train
6424,7634,train
6425,3131,train
6426,15622,train
6427,3037,train
6428,12955,train
6429,13203,train
6430,10611,train
6431,17138,train
6432,15387,train
6433,16849,train
6434,15838,train
6435,12212,train
6436,18428,train
6437,5369,train
6438,14477,train
6439,9210,train
6440,16555,train
6441,14735,train
6442,3157,train
6443,6884,train
6444,7342,train
6445,16485,train
6446,13561,train
6447,7902,train
6448,6739,train
6449,11698,train
6450,12887,train
6451,4412,train
6452,2314,train
6453,2018,train
6454,7412,train
6455,9189,train
6456,9693,train
6457,15310,train
6458,17892,train
6459,9054,train
6460,3424,train
6461,8361,train
6462,9511,train
6463,18759,train
6464,18627,train
6465,4080,train
6466,4962,train
6467,11941,train
6468,14533,train
6469,8209,train
6470,797,train
6471,5467,train
6472,1883,train
6473,12561,train
6474,14544,train
6475,2372,train
6476,8011,train
6477,1198,train
6478,10018,train
6479,11499,train
6480,6167,train
6481,4094,train
6482,13126,train
6483,480,train
6484,7126,train
6485,14498,train
6486,13698,train
6487,8261,train
6488,6939,train
6489,9753,train
6490,1331,train
6491,17893,train
6492,3305,train
6493,4355,train
6494,15092,train
6495,13996,train
6496,10903,train
6497,1420,train
6498,5205,train
6499,14094,train
6500,10583,train
6501,1709,train
6502,430,train
6503,9338,train
6504,2328,train
6505,227,train
6506,8629,train
6507,577,train
6508,4233,train
6509,684,train
6510,6818,train
6511,7750,train
6512,5220,train
6513,3785,train
6514,8692,train
6515,5794,train
6516,9529,train
6517,14520,train
6518,6973,train
6519,16950,train
6520,6037,train
6521,6431,train
6522,2758,train
6523,15985,train
6524,1654,train
6525,1292,train
6526,7855,train
6527,17504,train
6528,591,train
6529,14891,train
6530,17125,train
6531,5137,train
6532,16880,train
6533,14887,train
6534,11636,train
6535,16997,train
6536,5697,train
6537,11907,train
6538,15716,train
6539,15817,train
6540,12841,train
6541,16126,train
6542,2847,train
6543,8370,train
6544,9647,train
6545,9616,train
6546,8771,train
6547,10598,train
6548,4635,train
6549,3540,train
6550,18300,train
6551,2383,train
6552,18080,train
6553,5977,train
6554,1160,train
6555,5955,train
6556,17889,train
6557,15535,train
6558,13453,train
6559,2768,train
6560,2634,train
6561,1573,train
6562,17577,train
6563,15361,train
6564,9680,train
6565,13614,train
6566,11396,train
6567,17259,train
6568,1329,train
6569,9056,train
6570,3916,train
6571,3772,train
6572,5484,train
6573,6081,train
6574,11015,train
6575,1050,train
6576,623,train
6577,8009,train
6578,14812,train
6579,18766,train
6580,3080,train
6581,1501,train
6582,4995,train
6583,12228,train
6584,8951,train
6585,9816,train
6586,16658,train
6587,10899,train
6588,7770,train
6589,2532,train
6590,1100,train
6591,15247,train
6592,11665,train
6593,14844,train
6594,13391,train
6595,4722,train
6596,6112,train
6597,4238,train
6598,7978,train
6599,6435,train
6600,16506,train
6601,12691,train
6602,15154,train
6603,11272,train
6604,9380,train
6605,1472,train
6606,10062,train
6607,15052,train
6608,11990,train
6609,13273,train
6610,849,train
6611,11050,train
6612,18836,train
6613,10520,train
6614,2210,train
6615,15445,train
6616,3202,train
6617,12305,train
6618,17910,train
6619,12439,train
6620,1284,train
6621,3593,train
6622,11934,train
6623,17157,train
6624,11293,train
6625,3271,train
6626,4717,train
6627,1004,train
6628,15393,train
6629,10334,train
6630,14587,train
6631,8457,train
6632,15341,train
6633,14611,train
6634,6212,train
6635,17659,train
6636,18209,train
6637,3542,train
6638,15651,train
6639,253,train
6640,16864,train
6641,18780,train
6642,2142,train
6643,6092,train
6644,6403,train
6645,7632,train
6646,1728,train
6647,1671,train
6648,17745,train
6649,10246,train
6650,11946,train
6651,1971,train
6652,16483,train
6653,10796,train
6654,9737,train
6655,7807,train
6656,694,train
6657,5729,train
6658,16430,train
6659,16852,train
6660,15918,train
6661,14894,train
6662,18468,train
6663,13587,train
6664,9758,train
6665,3094,train
6666,16566,train
6667,7364,train
6668,2114,train
6669,13161,train
6670,2273,train
6671,10502,train
6672,3244,train
6673,14560,train
6674,6182,train
6675,14903,train
6676,4817,train
6677,12822,train
6678,3563,train
6679,10385,train
6680,15982,train
6681,6176,train
6682,10887,train
6683,6312,train
6684,9899,train
6685,14862,train
6686,656,train
6687,6684,train
6688,12349,train
6689,16835,train
6690,10963,train
6691,14836,train
6692,16792,train
6693,3231,train
6694,16670,train
6695,2484,train
6696,7205,train
6697,5967,train
6698,16085,train
6699,952,train
6700,13515,train
6701,5664,train
6702,10352,train
6703,7028,train
6704,14429,train
6705,3409,train
6706,4775,train
6707,12549,train
6708,9710,train
6709,9948,train
6710,15753,train
6711,9191,train
6712,7953,train
6713,10943,train
6714,10078,train
6715,9132,train
6716,5152,train
6717,1146,train
6718,1937,train
6719,10969,train
6720,16523,train
6721,12044,train
6722,5914,train
6723,456,train
6724,9228,train
6725,5397,train
6726,12405,train
6727,3858,train
6728,96,train
6729,3130,train
6730,8015,train
6731,6780,train
6732,6618,train
6733,2627,train
6734,3773,train
6735,2239,train
6736,15137,train
6737,11547,train
6738,5138,train
6739,12553,train
6740,2389,train
6741,9933,train
6742,17556,train
6743,3082,train
6744,9883,train
6745,9976,train
6746,8822,train
6747,5591,train
6748,1663,train
6749,2901,train
6750,4099,train
6751,4268,train
6752,17095,train
6753,13872,train
6754,8127,train
6755,6883,train
6756,13189,train
6757,8829,train
6758,2397,train
6759,4184,train
6760,2576,train
6761,2373,train
6762,13972,train
6763,6633,train
6764,14624,train
6765,18463,train
6766,16525,train
6767,14888,train
6768,15292,train
6769,18673,train
6770,5640,train
6771,2515,train
6772,4262,train
6773,12639,train
6774,415,train
6775,17423,train
6776,5013,train
6777,11091,train
6778,5778,train
6779,7188,train
6780,9827,train
6781,3695,train
6782,710,train
6783,14558,train
6784,4503,train
6785,14209,train
6786,15722,train
6787,12444,train
6788,1495,train
6789,14874,train
6790,6249,train
6791,10649,train
6792,4091,train
6793,14276,train
6794,2888,train
6795,16295,train
6796,14829,train
6797,1523,train
6798,12456,train
6799,17015,train
6800,7249,train
6801,5206,train
6802,1241,train
6803,1406,train
6804,3319,train
6805,9022,train
6806,916,train
6807,527,train
6808,10431,train
6809,11474,train
6810,12863,train
6811,18555,train
6812,16083,train
6813,10519,train
6814,14717,train
6815,17947,train
6816,6264,train
6817,13465,train
6818,3012,train
6819,15725,train
6820,9645,train
6821,9530,train
6822,6107,train
6823,774,train
6824,14044,train
6825,1631,train
6826,13212,train
6827,12156,train
6828,8765,train
6829,8661,train
6830,2750,train
6831,10477,train
6832,13044,train
6833,17653,train
6834,17862,train
6835,15735,train
6836,18260,train
6837,598,train
6838,4562,train
6839,11011,train
6840,4001,train
6841,4659,train
6842,9052,train
6843,11364,train
6844,4684,train
6845,11217,train
6846,14465,train
6847,15472,train
6848,8663,train
6849,10423,train
6850,9619,train
6851,5080,train
6852,11376,train
6853,5790,train
6854,11420,train
6855,1446,train
6856,11419,train
6857,16893,train
6858,12830,train
6859,7309,train
6860,7034,train
6861,6000,train
6862,2837,train
6863,14835,train
6864,3757,train
6865,3218,train
6866,3520,train
6867,6594,train
6868,5947,train
6869,10596,train
6870,2588,train
6871,4695,train
6872,11487,train
6873,11361,train
6874,15569,train
6875,11484,train
6876,10780,train
6877,15079,train
6878,6806,train
6879,18412,train
6880,12311,train
6881,2464,train
6882,9044,train
6883,14001,train
6884,13398,train
6885,4483,train
6886,14921,train
6887,10579,train
6888,18528,train
6889,9507,train
6890,7234,train
6891,4608,train
6892,16423,train
6893,500,train
6894,9345,train
6895,13301,train
6896,1046,train
6897,14779,train
6898,11006,train
6899,16621,train
